0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
103.83,103.83,103.83
123.47,123.47,123.47
16.35,16.35,16.35
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
116.54,116.54,116.54
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
116.54,116.54,116.54
123.47,123.47,123.47
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
116.54,116.54,116.54
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
116.54,116.54,116.54
116.54,116.54,116.54
116.54,116.54,116.54
116.54,116.54,116.54
0,0,0
0,0,0
116.54,116.54,116.54
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
123.47,123.47,123.47
123.47,123.47,123.47
0,0,0
0,0,0
0,0,0
0,0,0
